datetime,symbol,open,high,low,close,volume
2015-03-05 05:30:00,NYSE:SHAK,46.74,47.77,44.07,44.13,731333.0
2015-03-06 05:30:00,NYSE:SHAK,44.13,44.44,42.7,43.87,503525.0
2015-03-09 05:30:00,NYSE:SHAK,43.94,43.99,42.33,43.54,607524.0
2015-03-10 05:30:00,NYSE:SHAK,43.25,46.0,43.0218,45.78,655682.0
2015-03-11 05:30:00,NYSE:SHAK,45.77,47.45,44.86,46.9,1427100.0
2015-03-12 05:30:00,NYSE:SHAK,43.24,49.6,42.08,47.79,2864520.0
2015-03-13 05:30:00,NYSE:SHAK,47.49,49.48,47.01,48.5,749927.0
2015-03-16 05:30:00,NYSE:SHAK,48.6,49.0,46.1801,46.46,564659.0
2015-03-17 05:30:00,NYSE:SHAK,45.86,46.7,45.26,45.85,433770.0
2015-03-18 05:30:00,NYSE:SHAK,46.26,47.49,44.95,46.94,429415.0
2015-03-19 05:30:00,NYSE:SHAK,46.67,47.98,46.52,47.57,243672.0
2015-03-20 05:30:00,NYSE:SHAK,47.98,48.09,45.25,46.92,763937.0
2015-03-23 05:30:00,NYSE:SHAK,47.2,49.25,46.55,49.25,486828.0
2015-03-24 05:30:00,NYSE:SHAK,48.96,51.2,48.01,49.55,936703.0
2015-03-25 05:30:00,NYSE:SHAK,50.0,50.8,47.5,47.86,583238.0
2015-03-26 05:30:00,NYSE:SHAK,47.86,47.86,47.01,47.4,421261.0
2015-03-27 05:30:00,NYSE:SHAK,47.4,49.0,47.025,49.0,323560.0
2015-03-30 05:30:00,NYSE:SHAK,48.5,49.65,47.5,49.62,453098.0
2015-03-31 05:30:00,NYSE:SHAK,49.3,50.5,48.7801,50.05,950540.0
2015-04-01 05:30:00,NYSE:SHAK,49.8,50.39,47.5,48.4,713686.0
2015-04-02 05:30:00,NYSE:SHAK,48.58,48.98,47.8,48.24,217354.0
2015-04-06 05:30:00,NYSE:SHAK,48.51,49.45,48.39,49.26,240165.0
2015-04-07 05:30:00,NYSE:SHAK,49.36,50.5,49.27,50.48,393048.0
2015-04-08 05:30:00,NYSE:SHAK,50.2,51.07,49.5,50.05,339287.0
2015-04-09 05:30:00,NYSE:SHAK,50.7,50.98,49.96,50.46,322189.0
2015-04-10 05:30:00,NYSE:SHAK,50.15,50.4,49.03,49.79,223198.0
2015-04-13 05:30:00,NYSE:SHAK,49.67,53.9,49.56,53.69,685353.0
2015-04-14 05:30:00,NYSE:SHAK,53.0,60.0,52.15,59.93,1392783.0
2015-04-15 05:30:00,NYSE:SHAK,59.52,59.56,56.81,57.47,1077115.0
2015-04-16 05:30:00,NYSE:SHAK,58.42,62.75,58.21,61.59,1802374.0
2015-04-17 05:30:00,NYSE:SHAK,60.51,62.25,59.24,61.67,577940.0
2015-04-20 05:30:00,NYSE:SHAK,62.15,63.72,60.7,63.65,589215.0
2015-04-21 05:30:00,NYSE:SHAK,62.62,62.65,59.01,60.0,1039045.0
2015-04-22 05:30:00,NYSE:SHAK,59.9,62.18,59.2,62.0,504592.0
2015-04-23 05:30:00,NYSE:SHAK,63.0,63.25,60.76,62.73,420562.0
2015-04-24 05:30:00,NYSE:SHAK,63.07,68.75,63.02,68.53,890500.0
2015-04-27 05:30:00,NYSE:SHAK,68.16,71.67,66.2461,69.36,1154323.0
2015-04-28 05:30:00,NYSE:SHAK,69.7,69.75,67.5,68.59,437877.0
2015-04-29 05:30:00,NYSE:SHAK,69.03,71.1,67.7,69.04,404655.0
2015-04-30 05:30:00,NYSE:SHAK,68.54,68.8848,66.0,68.75,518811.0
2015-05-01 05:30:00,NYSE:SHAK,69.6,72.0,69.0,70.75,618675.0
2015-05-04 05:30:00,NYSE:SHAK,71.4,76.499,71.4,75.65,710983.0
2015-05-05 05:30:00,NYSE:SHAK,75.0,79.0,72.8,78.36,1038815.0
2015-05-06 05:30:00,NYSE:SHAK,78.3,79.5,75.0,75.13,709439.0
2015-05-07 05:30:00,NYSE:SHAK,75.94,75.94,65.5,66.04,1479403.0
2015-05-08 05:30:00,NYSE:SHAK,65.99,68.4,61.5,68.0,1916510.0
2015-05-11 05:30:00,NYSE:SHAK,68.0,68.18,64.47,65.3,584636.0
2015-05-12 05:30:00,NYSE:SHAK,64.93,66.76,64.5,65.63,469103.0
2015-05-13 05:30:00,NYSE:SHAK,66.59,69.5,64.99,68.36,1532866.0
2015-05-14 05:30:00,NYSE:SHAK,75.34,77.73,64.78,65.5,3219497.0
2015-05-15 05:30:00,NYSE:SHAK,67.15,72.55,66.03,69.39,1540807.0
2015-05-18 05:30:00,NYSE:SHAK,71.65,72.83,69.4,72.54,759395.0
2015-05-19 05:30:00,NYSE:SHAK,73.5,78.87,72.62,76.45,1205000.0
2015-05-20 05:30:00,NYSE:SHAK,78.32,84.98,76.0101,82.85,1673031.0
2015-05-21 05:30:00,NYSE:SHAK,85.04,90.52,85.04,89.87,1979635.0
2015-05-22 05:30:00,NYSE:SHAK,94.39,96.749,90.12,92.86,2832949.0
2015-05-26 05:30:00,NYSE:SHAK,88.49,90.38,82.78,85.76,2110494.0
2015-05-27 05:30:00,NYSE:SHAK,82.78,83.24,73.13,73.69,3303422.0
2015-05-28 05:30:00,NYSE:SHAK,72.32,78.1499,71.2,76.01,2018229.0
2015-05-29 05:30:00,NYSE:SHAK,79.19,83.0,78.3472,82.81,1915886.0
2015-06-01 05:30:00,NYSE:SHAK,80.25,80.74,76.5,78.69,1291768.0
2015-06-02 05:30:00,NYSE:SHAK,80.88,82.5,78.6013,78.93,804700.0
2015-06-03 05:30:00,NYSE:SHAK,80.6,80.6,76.8,77.5,533577.0
2015-06-04 05:30:00,NYSE:SHAK,78.4,79.44,74.5,75.33,727070.0
2015-06-05 05:30:00,NYSE:SHAK,76.28,77.335,75.01,77.01,400070.0
2015-06-08 05:30:00,NYSE:SHAK,77.1,78.28,76.33,76.94,197041.0
2015-06-09 05:30:00,NYSE:SHAK,77.59,77.59,75.0,76.6,235948.0
2015-06-10 05:30:00,NYSE:SHAK,76.12,76.54,73.0,74.3,573078.0
2015-06-11 05:30:00,NYSE:SHAK,74.02,78.0,73.18,77.44,928071.0
2015-06-12 05:30:00,NYSE:SHAK,78.74,78.74,75.01,75.39,380026.0
2015-06-15 05:30:00,NYSE:SHAK,74.95,76.15,73.78,74.86,302076.0
2015-06-16 05:30:00,NYSE:SHAK,74.53,75.29,73.5829,73.81,337424.0
2015-06-17 05:30:00,NYSE:SHAK,73.81,74.2799,71.05,72.3,368002.0
2015-06-18 05:30:00,NYSE:SHAK,72.48,72.55,68.0,69.1,854084.0
2015-06-19 05:30:00,NYSE:SHAK,69.3,71.8745,68.8,69.34,898124.0
2015-06-22 05:30:00,NYSE:SHAK,69.49,69.97,65.5051,66.0,559430.0
2015-06-23 05:30:00,NYSE:SHAK,65.5,66.95,63.5057,63.84,687817.0
2015-06-24 05:30:00,NYSE:SHAK,63.5,64.985,62.2,62.48,545884.0
2015-06-25 05:30:00,NYSE:SHAK,62.61,65.82,61.6,63.93,520726.0
2015-06-26 05:30:00,NYSE:SHAK,63.93,64.2899,62.0701,62.4,285217.0
2015-06-29 05:30:00,NYSE:SHAK,61.88,64.488,60.11,60.46,413661.0
2015-06-30 05:30:00,NYSE:SHAK,60.52,61.3999,59.72,60.27,350852.0
2015-07-01 05:30:00,NYSE:SHAK,60.75,62.66,59.88,60.04,408071.0
2015-07-02 05:30:00,NYSE:SHAK,59.89,60.7999,57.59,57.89,538859.0
2015-07-06 05:30:00,NYSE:SHAK,57.45,60.5,56.06,59.0,384287.0
2015-07-07 05:30:00,NYSE:SHAK,55.87,56.3499,52.5,54.74,1203341.0
2015-07-08 05:30:00,NYSE:SHAK,53.75,53.99,51.44,51.73,580615.0
2015-07-09 05:30:00,NYSE:SHAK,51.75,53.0,50.1,50.43,507701.0
2015-07-10 05:30:00,NYSE:SHAK,51.5,52.21,50.2,50.5,462169.0
2015-07-13 05:30:00,NYSE:SHAK,51.28,53.0,50.6427,51.72,473520.0
2015-07-14 05:30:00,NYSE:SHAK,52.71,53.34,50.89,50.91,412556.0
2015-07-15 05:30:00,NYSE:SHAK,51.2,51.49,48.25,48.73,566364.0
2015-07-16 05:30:00,NYSE:SHAK,48.6,50.34,48.21,49.42,380977.0
2015-07-17 05:30:00,NYSE:SHAK,49.76,53.42,49.4,52.94,880307.0
2015-07-20 05:30:00,NYSE:SHAK,55.0,56.67,51.75,54.79,882793.0
2015-07-21 05:30:00,NYSE:SHAK,52.99,58.95,51.5,58.56,1054561.0
2015-07-22 05:30:00,NYSE:SHAK,59.03,60.89,57.77,58.08,608548.0
2015-07-23 05:30:00,NYSE:SHAK,58.09,60.5,57.27,60.26,412405.0
2015-07-24 05:30:00,NYSE:SHAK,60.98,61.0,55.16,56.55,398772.0
2015-07-27 05:30:00,NYSE:SHAK,56.41,56.45,52.5,52.8,507454.0
2015-07-28 05:30:00,NYSE:SHAK,53.56,55.3,52.1001,52.64,330012.0
2015-07-29 05:30:00,NYSE:SHAK,54.42,63.9476,53.51,62.15,1372560.0
2015-07-30 05:30:00,NYSE:SHAK,61.59,64.9,57.3,60.61,1061836.0
2015-07-31 05:30:00,NYSE:SHAK,61.06,69.64,60.3701,68.05,1407061.0
2015-08-03 05:30:00,NYSE:SHAK,68.49,74.379,67.71,69.97,1466830.0
2015-08-04 05:30:00,NYSE:SHAK,73.0,74.889,69.5,70.59,745211.0
2015-08-05 05:30:00,NYSE:SHAK,72.4,72.65,66.01,68.98,657606.0
2015-08-06 05:30:00,NYSE:SHAK,67.43,67.73,62.8531,64.66,455621.0
2015-08-07 05:30:00,NYSE:SHAK,66.53,72.0,65.06,71.64,717632.0
2015-08-10 05:30:00,NYSE:SHAK,72.67,73.1,66.7101,70.64,2028366.0
2015-08-11 05:30:00,NYSE:SHAK,75.04,75.9,67.5,68.56,2679272.0
2015-08-12 05:30:00,NYSE:SHAK,65.52,67.0,62.2,64.79,1555739.0
2015-08-13 05:30:00,NYSE:SHAK,58.77,60.5,54.11,54.49,7349949.0
2015-08-14 05:30:00,NYSE:SHAK,55.62,58.09,54.5,55.33,2783866.0
2015-08-17 05:30:00,NYSE:SHAK,56.25,58.2,55.63,55.96,1507668.0
2015-08-18 05:30:00,NYSE:SHAK,55.85,58.9,55.6,55.7,1342307.0
2015-08-19 05:30:00,NYSE:SHAK,55.35,55.3775,51.5,53.15,1869159.0
2015-08-20 05:30:00,NYSE:SHAK,52.41,53.98,50.5,50.65,1359355.0
2015-08-21 05:30:00,NYSE:SHAK,49.44,50.0,46.0,47.5,1838611.0
2015-08-24 05:30:00,NYSE:SHAK,42.0,47.5,41.5,45.34,1443452.0
2015-08-25 05:30:00,NYSE:SHAK,49.71,49.72,44.6,44.89,1041931.0
2015-08-26 05:30:00,NYSE:SHAK,46.53,48.38,44.96,47.68,868712.0
2015-08-27 05:30:00,NYSE:SHAK,49.51,51.35,46.98,50.45,929420.0
2015-08-28 05:30:00,NYSE:SHAK,50.0,51.1764,49.34,50.61,513786.0
2015-08-31 05:30:00,NYSE:SHAK,51.0,51.0,48.0,49.94,700316.0
2015-09-01 05:30:00,NYSE:SHAK,48.19,48.9699,47.16,48.27,462167.0
2015-09-02 05:30:00,NYSE:SHAK,48.4,49.25,47.53,48.7,386965.0
2015-09-03 05:30:00,NYSE:SHAK,49.01,49.2499,47.25,48.11,394392.0
2015-09-04 05:30:00,NYSE:SHAK,47.29,48.58,46.71,47.81,349878.0
2015-09-08 05:30:00,NYSE:SHAK,48.5,50.25,48.4197,49.27,544189.0
2015-09-09 05:30:00,NYSE:SHAK,50.01,51.0,48.42,48.5,518216.0
2015-09-10 05:30:00,NYSE:SHAK,48.51,49.7799,48.0525,48.56,296500.0
2015-09-11 05:30:00,NYSE:SHAK,48.54,56.69,48.49,55.14,2314299.0
2015-09-14 05:30:00,NYSE:SHAK,53.78,53.9,49.7001,51.98,1152123.0
2015-09-15 05:30:00,NYSE:SHAK,51.66,54.4596,51.17,52.18,473855.0
2015-09-16 05:30:00,NYSE:SHAK,52.11,52.8575,50.77,51.46,485418.0
2015-09-17 05:30:00,NYSE:SHAK,51.46,55.9199,51.22,53.79,1236308.0
2015-09-18 05:30:00,NYSE:SHAK,53.21,54.2475,51.17,53.16,679885.0
2015-09-21 05:30:00,NYSE:SHAK,53.5,55.77,52.01,52.6,629600.0
2015-09-22 05:30:00,NYSE:SHAK,51.66,52.55,49.97,50.9,356135.0
2015-09-23 05:30:00,NYSE:SHAK,51.01,52.51,50.27,50.38,305177.0
2015-09-24 05:30:00,NYSE:SHAK,50.0,51.64,49.4,50.94,561103.0
2015-09-25 05:30:00,NYSE:SHAK,51.5,51.87,48.84,49.4,564427.0
2015-09-28 05:30:00,NYSE:SHAK,49.45,50.25,47.4,47.94,406826.0
2015-09-29 05:30:00,NYSE:SHAK,47.94,48.85,46.35,46.9,319564.0
2015-09-30 05:30:00,NYSE:SHAK,47.77,49.08,46.8,47.4,488882.0
2015-10-01 05:30:00,NYSE:SHAK,47.25,48.25,46.3,47.17,524980.0
2015-10-02 05:30:00,NYSE:SHAK,46.78,50.6599,46.6,50.11,632838.0
2015-10-05 05:30:00,NYSE:SHAK,50.37,51.25,48.82,49.4,525170.0
2015-10-06 05:30:00,NYSE:SHAK,49.4,50.65,48.85,48.95,203134.0
2015-10-07 05:30:00,NYSE:SHAK,49.28,49.6299,47.48,48.48,333235.0
2015-10-08 05:30:00,NYSE:SHAK,44.7,46.7,43.1,46.22,1052120.0
2015-10-09 05:30:00,NYSE:SHAK,45.85,46.0,43.95,44.05,881604.0
2015-10-12 05:30:00,NYSE:SHAK,44.54,44.7299,42.05,42.61,599352.0
2015-10-13 05:30:00,NYSE:SHAK,42.61,44.98,42.2,43.06,642654.0
2015-10-14 05:30:00,NYSE:SHAK,43.05,43.42,41.3,41.72,566038.0
2015-10-15 05:30:00,NYSE:SHAK,42.35,42.8875,41.0,42.45,515581.0
2015-10-16 05:30:00,NYSE:SHAK,42.51,45.7,41.6201,43.46,998156.0
2015-10-19 05:30:00,NYSE:SHAK,43.5,44.84,42.675,44.29,407957.0
2015-10-20 05:30:00,NYSE:SHAK,44.71,45.5,43.8,44.01,528522.0
2015-10-21 05:30:00,NYSE:SHAK,44.12,44.24,42.058,42.33,346684.0
2015-10-22 05:30:00,NYSE:SHAK,43.16,44.11,42.25,42.88,251154.0
2015-10-23 05:30:00,NYSE:SHAK,43.18,45.65,43.0201,45.02,428020.0
2015-10-26 05:30:00,NYSE:SHAK,45.28,45.7699,44.4101,44.65,264886.0
2015-10-27 05:30:00,NYSE:SHAK,44.35,44.88,43.5,44.05,270336.0
2015-10-28 05:30:00,NYSE:SHAK,44.3,46.5,44.12,46.01,421527.0
2015-10-29 05:30:00,NYSE:SHAK,46.26,46.85,44.0,44.32,593493.0
2015-10-30 05:30:00,NYSE:SHAK,44.52,45.91,44.14,45.57,339002.0
2015-11-02 05:30:00,NYSE:SHAK,45.99,48.54,45.69,47.94,852348.0
2015-11-03 05:30:00,NYSE:SHAK,47.63,49.57,47.46,48.63,838333.0
2015-11-04 05:30:00,NYSE:SHAK,49.805,49.94,48.2,48.92,544608.0
2015-11-05 05:30:00,NYSE:SHAK,50.64,52.0,48.7,51.11,2862304.0
2015-11-06 05:30:00,NYSE:SHAK,53.5,53.5,49.33,49.99,2568080.0
2015-11-09 05:30:00,NYSE:SHAK,50.0,50.0,46.42,48.55,1078215.0
2015-11-10 05:30:00,NYSE:SHAK,48.01,48.5,46.26,46.68,591086.0
2015-11-11 05:30:00,NYSE:SHAK,47.04,47.04,43.65,44.12,711286.0
2015-11-12 05:30:00,NYSE:SHAK,44.49,45.18,42.13,42.47,1003149.0
2015-11-13 05:30:00,NYSE:SHAK,42.0,42.36,39.91,40.85,1249843.0
2015-11-16 05:30:00,NYSE:SHAK,40.7,43.8,39.95,43.42,1007557.0
2015-11-17 05:30:00,NYSE:SHAK,43.0,43.51,41.57,42.96,699699.0
2015-11-18 05:30:00,NYSE:SHAK,42.71,43.8548,41.77,42.48,536856.0
2015-11-19 05:30:00,NYSE:SHAK,42.16,43.53,41.53,43.17,494894.0
2015-11-20 05:30:00,NYSE:SHAK,43.3,43.57,42.17,42.53,420984.0
2015-11-23 05:30:00,NYSE:SHAK,42.72,43.46,42.0569,43.22,411023.0
2015-11-24 05:30:00,NYSE:SHAK,42.97,43.62,42.2,43.4,443863.0
2015-11-25 05:30:00,NYSE:SHAK,43.68,44.9,43.39,43.48,327576.0
2015-11-27 05:30:00,NYSE:SHAK,43.72,44.7,43.7071,44.12,162047.0
2015-11-30 05:30:00,NYSE:SHAK,44.15,46.4,44.15,45.95,671256.0
2015-12-01 05:30:00,NYSE:SHAK,46.0,47.0,44.56,45.7,671936.0
2015-12-02 05:30:00,NYSE:SHAK,45.5,45.69,45.02,45.51,570508.0
2015-12-03 05:30:00,NYSE:SHAK,45.73,45.9932,43.75,44.63,405889.0
2015-12-04 05:30:00,NYSE:SHAK,44.87,44.98,43.423,44.04,429742.0
2015-12-07 05:30:00,NYSE:SHAK,44.0,44.73,43.5,43.77,459135.0
2015-12-08 05:30:00,NYSE:SHAK,43.62,43.99,42.5,43.81,573624.0
2015-12-09 05:30:00,NYSE:SHAK,44.0,45.07,42.71,44.16,701848.0
2015-12-10 05:30:00,NYSE:SHAK,44.1,44.5899,42.61,42.94,794729.0
2015-12-11 05:30:00,NYSE:SHAK,42.25,43.0,41.14,41.19,674521.0
2015-12-14 05:30:00,NYSE:SHAK,41.3,41.3499,40.03,40.16,634055.0
2015-12-15 05:30:00,NYSE:SHAK,40.7,41.72,40.2194,41.58,505426.0
2015-12-16 05:30:00,NYSE:SHAK,42.03,42.03,39.5,40.17,756273.0
2015-12-17 05:30:00,NYSE:SHAK,40.33,40.85,38.45,38.54,789480.0
2015-12-18 05:30:00,NYSE:SHAK,39.25,39.75,38.0,39.75,1506793.0
2015-12-21 05:30:00,NYSE:SHAK,40.01,40.25,37.6,38.19,909668.0
2015-12-22 05:30:00,NYSE:SHAK,38.19,40.44,37.9241,39.75,787071.0
2015-12-23 05:30:00,NYSE:SHAK,40.35,40.8299,39.51,39.84,442095.0
2015-12-24 05:30:00,NYSE:SHAK,39.5,40.88,39.46,40.49,200183.0
2015-12-28 05:30:00,NYSE:SHAK,40.2,41.68,39.72,39.85,679148.0
2015-12-29 05:30:00,NYSE:SHAK,40.24,41.05,39.825,40.64,447670.0
2015-12-30 05:30:00,NYSE:SHAK,40.54,40.98,39.88,39.96,396836.0
2015-12-31 05:30:00,NYSE:SHAK,39.87,40.75,39.55,39.6,407846.0
2016-01-04 05:30:00,NYSE:SHAK,38.5,39.1,37.7601,38.55,558175.0
2016-01-05 05:30:00,NYSE:SHAK,38.56,39.1,38.0913,39.01,282399.0
2016-01-06 05:30:00,NYSE:SHAK,38.0,38.412,37.7,38.33,583156.0
2016-01-07 05:30:00,NYSE:SHAK,37.54,37.84,36.2,36.2,855677.0
2016-01-08 05:30:00,NYSE:SHAK,36.39,36.9999,33.91,34.9,1071284.0
2016-01-11 05:30:00,NYSE:SHAK,35.08,35.235,33.6001,34.21,566812.0
2016-01-12 05:30:00,NYSE:SHAK,34.05,35.5,32.0,32.86,1063747.0
2016-01-13 05:30:00,NYSE:SHAK,33.24,33.48,31.31,31.92,529272.0
2016-01-14 05:30:00,NYSE:SHAK,32.24,33.3398,30.0,32.24,1124526.0
2016-01-15 05:30:00,NYSE:SHAK,31.01,32.2,30.42,32.07,833373.0
2016-01-19 05:30:00,NYSE:SHAK,33.72,34.97,33.02,33.5,1326128.0
2016-01-20 05:30:00,NYSE:SHAK,32.44,34.2,31.1,33.75,940373.0
2016-01-21 05:30:00,NYSE:SHAK,33.9,36.93,33.7,35.09,905642.0
2016-01-22 05:30:00,NYSE:SHAK,36.02,36.875,35.0,35.52,1093715.0
2016-01-25 05:30:00,NYSE:SHAK,35.55,35.75,34.51,34.76,431686.0
2016-01-26 05:30:00,NYSE:SHAK,35.0,35.3144,34.501,35.0,506802.0
2016-01-27 05:30:00,NYSE:SHAK,34.79,35.0,33.2,33.39,635634.0
2016-01-28 05:30:00,NYSE:SHAK,33.62,34.0079,32.62,33.75,673398.0
2016-01-29 05:30:00,NYSE:SHAK,33.76,34.58,33.76,34.58,504438.0
2016-02-01 05:30:00,NYSE:SHAK,34.03,36.77,34.03,36.55,513074.0
2016-02-02 05:30:00,NYSE:SHAK,36.21,36.54,35.54,35.71,490725.0
2016-02-03 05:30:00,NYSE:SHAK,36.0,36.83,34.8001,36.49,436552.0
2016-02-04 05:30:00,NYSE:SHAK,36.18,38.4,36.0401,38.3,509911.0
2016-02-05 05:30:00,NYSE:SHAK,37.47,37.885,33.96,34.07,632841.0
2016-02-08 05:30:00,NYSE:SHAK,33.49,33.9,31.6,32.79,498707.0
2016-02-09 05:30:00,NYSE:SHAK,31.81,35.0,31.74,34.4,548733.0
2016-02-10 05:30:00,NYSE:SHAK,33.79,35.5,33.41,33.75,413545.0
2016-02-11 05:30:00,NYSE:SHAK,33.19,34.215,32.84,33.0,274911.0
2016-02-12 05:30:00,NYSE:SHAK,33.64,34.8058,32.88,34.08,308937.0
2016-02-16 05:30:00,NYSE:SHAK,34.56,35.65,33.64,35.55,307162.0
2016-02-17 05:30:00,NYSE:SHAK,35.6,38.16,35.6,37.86,493468.0
2016-02-18 05:30:00,NYSE:SHAK,37.85,37.9,36.75,37.19,308033.0
2016-02-19 05:30:00,NYSE:SHAK,37.0,38.71,36.63,38.45,402689.0
2016-02-22 05:30:00,NYSE:SHAK,39.0,40.3,38.865,40.0,828100.0
2016-02-23 05:30:00,NYSE:SHAK,40.16,41.69,39.34,41.64,933884.0
2016-02-24 05:30:00,NYSE:SHAK,40.64,41.25,38.56,40.5,687997.0
2016-02-25 05:30:00,NYSE:SHAK,40.6,40.9,37.82,38.2,733635.0
2016-02-26 05:30:00,NYSE:SHAK,38.5,40.49,38.44,40.2,551035.0
2016-02-29 05:30:00,NYSE:SHAK,40.2,42.91,40.025,41.63,886405.0
2016-03-01 05:30:00,NYSE:SHAK,42.25,42.25,39.3,41.3,1082695.0
2016-03-02 05:30:00,NYSE:SHAK,41.35,41.68,39.9,40.27,502841.0
2016-03-03 05:30:00,NYSE:SHAK,40.47,42.0,40.2,41.23,620772.0
2016-03-04 05:30:00,NYSE:SHAK,41.4,43.99,40.5501,41.99,1181097.0
2016-03-07 05:30:00,NYSE:SHAK,42.4,43.5,40.8,42.23,2778762.0
2016-03-08 05:30:00,NYSE:SHAK,38.43,39.45,37.031,37.23,4462185.0
2016-03-09 05:30:00,NYSE:SHAK,37.58,37.83,35.4,36.21,1788111.0
2016-03-10 05:30:00,NYSE:SHAK,36.74,36.74,34.5,35.02,1285834.0
2016-03-11 05:30:00,NYSE:SHAK,35.46,35.46,34.22,34.58,1070746.0
2016-03-14 05:30:00,NYSE:SHAK,34.44,35.59,33.88,35.25,952263.0
2016-03-15 05:30:00,NYSE:SHAK,35.09,35.1,33.75,34.07,943816.0
2016-03-16 05:30:00,NYSE:SHAK,34.0,34.08,33.4,33.49,854806.0
2016-03-17 05:30:00,NYSE:SHAK,33.88,34.85,33.1,34.29,981370.0
2016-03-18 05:30:00,NYSE:SHAK,34.68,35.15,34.55,34.84,859544.0
2016-03-21 05:30:00,NYSE:SHAK,34.76,35.0899,33.41,33.72,696917.0
2016-03-22 05:30:00,NYSE:SHAK,33.8,33.99,33.13,33.77,608710.0
2016-03-23 05:30:00,NYSE:SHAK,33.59,34.0,32.75,32.81,660536.0
2016-03-24 05:30:00,NYSE:SHAK,32.64,32.92,32.25,32.89,507984.0
2016-03-28 05:30:00,NYSE:SHAK,33.15,33.33,32.47,32.87,571511.0
2016-03-29 05:30:00,NYSE:SHAK,32.6,35.52,32.44,34.89,1206286.0
2016-03-30 05:30:00,NYSE:SHAK,36.33,37.08,35.01,35.77,1783298.0
2016-03-31 05:30:00,NYSE:SHAK,35.89,37.63,35.63,37.32,981708.0
2016-04-01 05:30:00,NYSE:SHAK,36.85,37.72,36.2811,36.85,507347.0
2016-04-04 05:30:00,NYSE:SHAK,36.93,36.9999,35.51,36.09,955699.0
2016-04-05 05:30:00,NYSE:SHAK,35.99,37.19,35.23,36.73,624266.0
2016-04-06 05:30:00,NYSE:SHAK,36.83,37.83,36.0,37.66,896958.0
2016-04-07 05:30:00,NYSE:SHAK,37.48,38.18,36.0697,36.69,899575.0
2016-04-08 05:30:00,NYSE:SHAK,36.72,37.47,36.72,37.03,506609.0
2016-04-11 05:30:00,NYSE:SHAK,37.2,37.62,36.54,36.61,453035.0
2016-04-12 05:30:00,NYSE:SHAK,36.49,37.34,36.05,37.29,602602.0
2016-04-13 05:30:00,NYSE:SHAK,37.5,38.0,37.2825,37.4,456144.0
2016-04-14 05:30:00,NYSE:SHAK,37.4,37.85,36.78,37.47,351807.0
2016-04-15 05:30:00,NYSE:SHAK,37.55,38.96,37.405,37.73,737033.0
2016-04-18 05:30:00,NYSE:SHAK,37.51,37.53,36.63,36.69,510381.0
2016-04-19 05:30:00,NYSE:SHAK,36.59,36.71,35.59,36.48,727531.0
2016-04-20 05:30:00,NYSE:SHAK,36.5,37.54,36.1,37.15,611547.0
2016-04-21 05:30:00,NYSE:SHAK,37.15,37.7,36.76,37.5,497396.0
2016-04-22 05:30:00,NYSE:SHAK,37.51,38.102,37.1,37.78,590175.0
2016-04-25 05:30:00,NYSE:SHAK,37.67,38.186,36.88,37.51,721033.0
2016-04-26 05:30:00,NYSE:SHAK,37.52,38.49,37.3575,38.43,481432.0
2016-04-27 05:30:00,NYSE:SHAK,38.19,38.42,37.43,37.52,491312.0
2016-04-28 05:30:00,NYSE:SHAK,37.11,37.99,37.11,37.53,751896.0
